City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Date
593,Hadibu,YE,12.65,54.0333,82.04,73,12,7.02,2023-04-19 20:10:16
594,Kalat,PK,29.0225,66.5916,50.43,30,0,8.84,2023-04-19 20:10:17
595,Ubari,LY,26.5921,12.7805,75.99,18,0,10.38,2023-04-19 20:10:18
596,Imbituba,BR,-28.24,-48.6703,70.99,43,98,7.67,2023-04-19 20:10:20
597,Punta Del Este,UY,-34.9667,-54.95,60.96,70,75,18.01,2023-04-19 20:06:39
598,Praia Da Vitoria,PT,38.7333,-27.0667,55.74,78,100,19.71,2023-04-19 20:10:22
599,Howrah,IN,22.5892,88.3103,86.0,84,40,8.05,2023-04-19 20:10:23
600,Sungai Penuh,ID,-2.0833,101.3833,65.35,98,100,0.25,2023-04-19 20:07:15
601,Basco,PH,20.4487,121.9702,80.02,86,99,13.27,2023-04-19 20:10:25
602,Kirakira,SB,-10.4544,161.9205,77.9,83,33,5.08,2023-04-19 20:10:27
603,Siwa Oasis,EG,29.2041,25.5195,69.67,42,0,18.75,2023-04-19 20:10:28
604,Dhuusamarreeb,SO,5.535,46.3861,84.61,56,100,16.69,2023-04-19 20:10:29
605,Aioun,MR,16.6614,-9.6149,95.23,16,100,8.57,2023-04-19 20:10:30
606,Hepo,CN,23.4308,115.8299,73.36,96,100,3.29,2023-04-19 20:10:32
607,Al Kharijah,EG,25.4514,30.5464,86.67,11,100,2.73,2023-04-19 20:10:33
608,Tocopilla,CL,-22.092,-70.1979,70.61,73,21,5.7,2023-04-19 20:10:34
609,Saint-Joseph,RE,-21.3667,55.6167,75.58,83,23,12.3,2023-04-19 20:10:35
610,Pangai,TO,-19.8,-174.35,79.07,88,62,26.55,2023-04-19 20:10:37
611,Rancho Mirage,US,33.7397,-116.4128,77.61,19,0,13.8,2023-04-19 20:10:38
612,Ulanhot,CN,46.0833,122.0833,38.73,20,100,22.53,2023-04-19 20:11:39
613,Maturin,VE,9.75,-63.1767,86.92,49,100,10.33,2023-04-19 20:11:40
614,Homer,US,59.6425,-151.5483,45.03,46,0,0.0,2023-04-19 20:11:41
615,Mount Isa,AU,-20.7333,139.5,69.57,35,40,8.05,2023-04-19 20:11:42
616,Ardakan,IR,32.31,54.0175,69.53,18,0,2.06,2023-04-19 20:11:44
617,Gweru,ZW,-19.45,29.8167,58.51,70,4,9.6,2023-04-19 20:11:45
618,Chitipa,MW,-9.7024,33.2697,61.2,98,56,2.64,2023-04-19 20:11:46
619,Suva,FJ,-18.1416,178.4415,78.28,94,75,0.0,2023-04-19 20:11:47
620,Ribeira Brava,PT,32.65,-17.0667,68.0,77,82,3.69,2023-04-19 20:11:48
621,Punta Alta,AR,-38.8759,-62.0736,71.08,47,0,3.27,2023-04-19 20:11:50
622,Saurimo,AO,-9.6608,20.3916,71.11,79,100,3.42,2023-04-19 20:11:51
623,Joliet,US,41.525,-88.0817,78.89,40,40,20.71,2023-04-19 20:07:52
624,Jiwani,PK,25.05,61.7417,78.55,79,45,8.34,2023-04-19 20:11:53
625,Talcahuano,CL,-36.7167,-73.1167,67.68,64,0,12.66,2023-04-19 20:10:15
626,Choibalsan,MN,48.0667,114.5,27.72,27,70,16.8,2023-04-19 20:11:56
627,Vuokatti,FI,64.146,28.2697,39.06,100,100,5.21,2023-04-19 20:11:57
628,Lamu,KE,-2.2717,40.902,82.62,74,100,9.06,2023-04-19 20:11:58
629,Thinadhoo,MV,0.5333,72.9333,83.21,72,90,3.69,2023-04-19 20:11:59
630,Manadhoo,MV,5.7667,73.3833,83.03,75,12,3.53,2023-04-19 20:12:00
631,Namtsy,RU,62.7161,129.6658,19.87,96,100,4.65,2023-04-19 20:12:02
632,Lagos,NG,6.5833,3.75,80.04,85,100,1.43,2023-04-19 20:09:25
633,Kigoma,TZ,-4.8769,29.6267,73.38,82,12,6.11,2023-04-19 20:12:04
634,Meulaboh,ID,4.1363,96.1285,73.67,96,100,6.38,2023-04-19 20:12:06
635,Moyo,UG,3.6609,31.7247,71.51,75,74,2.68,2023-04-19 20:12:07
636,Williams Lake,CA,52.1415,-122.1445,48.83,33,5,9.33,2023-04-19 20:12:08
637,Susanville,US,40.4163,-120.653,46.65,39,75,12.66,2023-04-19 20:12:09
638,Clarkston Heights-Vineland,US,46.3874,-117.083,53.76,43,100,12.66,2023-04-19 20:12:10
639,Kulhudhuffushi,MV,6.6221,73.07,83.03,75,74,5.06,2023-04-19 20:12:12
640,Camana,PE,-16.6228,-72.7111,72.21,72,14,6.29,2023-04-19 20:12:13
641,Sarakhs,IR,36.5449,61.1577,56.26,16,0,7.74,2023-04-19 20:12:14
642,Revelstoke,CA,50.9832,-118.2023,49.44,52,100,0.78,2023-04-19 20:12:16
643,Trakai,LT,54.6333,24.9333,55.74,57,99,12.46,2023-04-19 20:12:17
644,Al Qadarif,SD,14.0349,35.3834,90.25,9,0,10.96,2023-04-19 20:12:18
645,Novyy Urgal,RU,51.0736,132.5642,31.89,74,100,4.47,2023-04-19 20:12:19
646,Richards Bay,ZA,-28.783,32.0377,70.12,81,0,10.31,2023-04-19 20:12:20
647,Pangody,RU,65.85,74.4859,9.41,96,100,3.89,2023-04-19 20:12:22
648,Freetown,SL,8.484,-13.2299,81.3,84,55,9.78,2023-04-19 20:12:23
649,Castillos,UY,-34.1667,-53.8333,58.21,77,61,9.98,2023-04-19 20:12:24
650,Mahanoro,MG,-19.9,48.8,73.8,92,27,5.12,2023-04-19 20:12:25
651,Semdinli,TR,37.3051,44.5742,53.64,70,100,4.25,2023-04-19 20:12:27
652,Salalah,OM,17.0151,54.0924,82.49,74,40,4.61,2023-04-19 20:12:28
653,Ulladulla,AU,-35.35,150.4667,58.77,83,100,8.77,2023-04-19 20:12:29
654,Pontotoc,US,34.2479,-88.9987,83.8,44,0,12.62,2023-04-19 20:07:47
655,Argo,GR,37.6333,22.7333,57.78,76,7,4.61,2023-04-19 20:12:32
656,Mahibadhoo,MV,3.7833,72.9667,83.37,69,100,3.76,2023-04-19 20:12:33
657,Tucuma,BR,-0.1833,-50.05,80.15,79,100,5.03,2023-04-19 20:12:34
658,Aleksandrovsk,RU,59.158,57.5624,25.81,39,3,3.53,2023-04-19 20:12:35
659,Salym,RU,60.0625,71.4789,25.93,81,11,8.34,2023-04-19 20:12:36
660,San Angelo,US,31.4638,-100.437,90.95,39,0,15.01,2023-04-19 20:08:44
661,Dingli,MT,35.8614,14.3822,59.81,88,0,6.91,2023-04-19 20:13:39
662,Hilton Head Island,US,32.2163,-80.7526,86.05,50,0,5.75,2023-04-19 20:10:45
663,Mzuzu,MW,-11.4656,34.0207,60.85,97,100,1.72,2023-04-19 20:13:41
664,Freeport,US,40.6576,-73.5832,65.28,39,0,13.0,2023-04-19 20:13:42
665,Swift Current,CA,50.2834,-107.8014,29.21,93,100,21.85,2023-04-19 20:13:44
666,Rosetta,EG,31.4044,30.4164,63.21,75,22,16.51,2023-04-19 20:13:45
667,Yunak,TR,38.8142,31.7322,50.27,64,41,5.57,2023-04-19 20:13:46
668,Bousso,TD,10.4795,16.7117,94.33,27,69,6.44,2023-04-19 20:13:47
669,Kanke,IN,23.4333,85.3167,83.82,18,97,7.83,2023-04-19 20:13:48
670,Novosokol'Niki,RU,56.3463,30.1578,46.15,73,78,6.53,2023-04-19 20:13:49
671,Darwin,AU,-12.4611,130.8418,71.58,88,9,2.3,2023-04-19 20:11:05
672,Olinda,BR,-8.0089,-34.8553,83.93,74,20,8.05,2023-04-19 20:13:52
673,Aars,DK,56.804,9.5144,49.59,64,0,11.07,2023-04-19 20:13:53
674,Lensk,RU,60.7253,114.9278,20.48,83,100,5.68,2023-04-19 20:13:54
675,Tobruk,LY,32.0836,23.9764,61.32,72,0,15.03,2023-04-19 20:13:55
676,Caransebes,RO,45.4167,22.2167,46.44,94,25,2.15,2023-04-19 20:13:56
677,La Punta,AR,-33.1837,-66.3127,71.02,34,2,11.59,2023-04-19 20:13:58
678,Mili,MH,6.0815,171.735,81.88,80,100,14.36,2023-04-19 20:13:59
679,Nurota,UZ,40.5614,65.6886,45.55,41,0,8.88,2023-04-19 20:14:00
680,Eilat,IL,29.5581,34.9482,85.84,35,0,0.0,2023-04-19 20:14:01
681,Leer,DE,53.2316,7.461,48.18,61,0,8.77,2023-04-19 20:14:02
682,Sault Ste. Marie,CA,46.5168,-84.3333,39.76,65,0,8.05,2023-04-19 20:09:12
683,Dabrowa Tarnowska,PL,50.1746,20.9863,47.68,91,88,2.77,2023-04-19 20:14:05
684,Coyhaique,CL,-45.5752,-72.0662,62.55,63,75,8.05,2023-04-19 20:14:06
685,Yangjiang,CN,21.85,111.9667,76.89,97,92,2.73,2023-04-19 20:13:59
686,Xining,CN,36.6167,101.7667,42.69,43,99,5.55,2023-04-19 20:14:09
687,El Alto,PE,-4.2714,-81.2147,87.46,69,95,13.49,2023-04-19 20:14:10
688,Nouadhibou,MR,20.931,-17.0347,67.98,83,66,16.11,2023-04-19 20:14:11
689,Shadrinsk,RU,56.0852,63.6335,35.78,49,0,7.83,2023-04-19 20:14:12
690,Figuig (Centre),MA,32.1089,-1.2286,74.23,22,2,9.73,2023-04-19 20:14:14
691,Matamata,NZ,-37.8106,175.7624,66.38,93,78,3.44,2023-04-19 20:14:15
692,Bulawayo,ZW,-20.15,28.5833,60.19,58,0,10.58,2023-04-19 20:14:16
693,Williams,CA,52.1415,-122.1445,47.97,38,5,9.69,2023-04-19 20:14:18
694,Katsuura,JP,35.1333,140.3,60.82,92,100,8.7,2023-04-19 20:14:19
695,Cide,TR,41.8921,33.0044,53.47,88,96,4.18,2023-04-19 20:14:20
696,Bom Jesus,BR,-9.0744,-44.3586,87.75,49,55,4.32,2023-04-19 20:14:22
697,Labuan Bajo,ID,-8.4964,119.8877,76.32,88,100,6.11,2023-04-19 20:14:23
698,Det Udom,TH,14.906,105.0784,83.73,63,0,9.66,2023-04-19 20:14:24
699,Al Ghayzah,YE,16.2079,52.176,82.49,64,0,10.22,2023-04-19 20:14:25
700,Konduga,NG,11.6558,13.4213,91.87,28,3,5.17,2023-04-19 20:14:27
701,Hacienda Huancane,PE,-15.8222,-70.8856,56.14,16,96,13.67,2023-04-19 20:14:28
702,Cascais,PT,38.6979,-9.4215,63.75,76,20,17.27,2023-04-19 20:14:29
703,Bikenibeu Village,KI,1.3673,173.1241,84.16,79,40,8.05,2023-04-19 20:14:30
